databaseId	name	imageUrl	cardBack	type	packName	deckbuilderQuantity	setUuid	numberInPack	encounterSet	unique	sphere	traits	keywords	cost	side	engagementCost	threat	willpower	attack	defense	hitPoints	questPoints	victoryPoints	cornerText	text	shadow	tags
31bd075d-e116-4a0f-81dd-942b52a6267c	The Grotto	31bd075d-e116-4a0f-81dd-942b52a6267c.B.jpg	multi_sided	Quest	The Drowned Ruins	1	d2f8fe46-8e53-4138-906d-189f08da6903	92	The Drowned Ruins					1	B							15			While an Underwater location is the active location, players cannot play attachments or allies.  Forced: After a double-sided location is explored, add the top location from the Grotto deck to the staging area, Grotto side faceup.  You cannot advance unless there are at least 3 Underwater locations in the victory display.		
e48c7313-d1cb-4291-9dc1-9fff6fb23e83	Sahír's Betrayal	e48c7313-d1cb-4291-9dc1-9fff6fb23e83.jpg	multi_sided	Quest	The Drowned Ruins	1	d2f8fe46-8e53-4138-906d-189f08da6903	93	The Drowned Ruins					2	A										In the center of the shrine, reverently placed on a large altar, lies a long black chest. As soon as you get close, Sahir knocks one of the heroes over and grabs it!  When Revealed: Make the set aside Shrine to Morgoth the active location, Grotto side faceup. Captain Sahir flips to his enemy side (removing all tokens) and makes an immediate attack against the first player. Remove Captain Sahir from the game. Each player searches the encounter deck and discard pile for an Undead enemy and adds it to the staging area. Shuffle the encounter deck.		
e48c7313-d1cb-4291-9dc1-9fff6fb23e83	Sahír's Betrayal	e48c7313-d1cb-4291-9dc1-9fff6fb23e83.B.jpg	multi_sided	Quest	The Drowned Ruins	1	d2f8fe46-8e53-4138-906d-189f08da6903	93	The Drowned Ruins					2	B							-			You dive at Sahir, but he swiftly runs to the entrance, laughing as he seals you in. "Captain?! What about me?" Na'asiyah screams angrily. As soon as the entrance is sealed shut, the walls shudder, and water begins to leak in rapidly from the ceiling and walls. "We have to get out of here!" the heroes shout, as the water level starts to rise.  While an Underwater location is the active location, players cannot play attachments or allies.		
011a4573-f21a-4897-9b23-8b64391f5136	Shrine to Morgoth	011a4573-f21a-4897-9b23-8b64391f5136.jpg	multi_sided	Location	The Drowned Ruins	1	d2f8fe46-8e53-4138-906d-189f08da6903	94	The Drowned Ruins	1		Ruins. Underground. Grotto.					5					18	5		Shrine to Morgoth cannot have attachments and cannot enter the staging area.  Forced: At the beginning of the quest phase, flip Shrine to Morgoth to its Underwater side, without removing its progress tokens.  When Shrine to Morgoth is placed in the victory display, the players have escaped from the flooded grotto and win the game.		
011a4573-f21a-4897-9b23-8b64391f5136	Shrine to Morgoth	011a4573-f21a-4897-9b23-8b64391f5136.B.jpg	multi_sided	Location	The Drowned Ruins	1	d2f8fe46-8e53-4138-906d-189f08da6903	94	The Drowned Ruins	1		Ruins. Underground. Underwater.					5					18	5		Shrine to Morgoth cannot have attachments and cannot enter the staging area.  Forced: If Shrine to Morgoth is the active location at the end of the quest phase, raise each player's threat by 5.  When Shrine to Morgoth is placed in the victory display, the players have escaped from the flooded grotto and win the game.		
c49ec585-e306-4fda-a55b-497cb0fd1174	Sea-Scorpion	c49ec585-e306-4fda-a55b-497cb0fd1174.jpg	encounter	Enemy	The Drowned Ruins	3	d2f8fe46-8e53-4138-906d-189f08da6903	96	The Drowned Ruins			Creature.				30	2		2	2	4				Sea-Scorpion gets +2 [attack] if the active location is Underwater.	Shadow: Attacking Enemy gets +1 [attack] (+2 [attack] instead if the active location is Underwater).	
34bfcbad-5557-48bc-8abd-3ac472ee4d3b	Cave Eel	34bfcbad-5557-48bc-8abd-3ac472ee4d3b.jpg	encounter	Enemy	The Drowned Ruins	3	d2f8fe46-8e53-4138-906d-189f08da6903	97	The Drowned Ruins			Creature.				20	3		3	4	2				Cave Eel cannot be engaged unless the active location is Underwater.  Forced: At the beginning of the encounter phase, return Cave Eel to the staging area unless the active location is Underwater.		
58f1cb80-d8de-4f96-98d0-0fdf61988da3	Undersea Grotto	58f1cb80-d8de-4f96-98d0-0fdf61988da3.jpg	multi_sided	Location	The Drowned Ruins	2	d2f8fe46-8e53-4138-906d-189f08da6903	98	The Drowned Ruins			Underground. Grotto.					2					3			While Undersea Grotto is the active location, reduce the cost of the first ally played by the players each round by 1.  Response: After you travel to Undersea Grotto, you may flip it to its Underwater side.		
58f1cb80-d8de-4f96-98d0-0fdf61988da3	Dark Abyss	58f1cb80-d8de-4f96-98d0-0fdf61988da3.B.jpg	multi_sided	Location	The Drowned Ruins	2	d2f8fe46-8e53-4138-906d-189f08da6903	98	The Drowned Ruins			Underground. Underwater.					5					12	2		While Dark Abyss is the active location, characters cannot attack.  Forced: If Dark Abyss is the active location at the end of the quest phase, deal 1 damage to each character in play. Then, you may flip Dark Abyss to its Grotto side.		
6a3ae84d-6c74-4fbf-9254-b8c1d17c8384	Cursed Caverns	6a3ae84d-6c74-4fbf-9254-b8c1d17c8384.jpg	multi_sided	Location	The Drowned Ruins	2	d2f8fe46-8e53-4138-906d-189f08da6903	99	The Drowned Ruins			Underground. Grotto.					3					5			Response: After you travel to Cursed Caverns, you may flip it to its Underwater side.  Response: After the players explore Cursed Caverns as the active location, each player may raise his threat by 2 to draw the bottom card of his deck.		
6a3ae84d-6c74-4fbf-9254-b8c1d17c8384	Twisting Hollow	6a3ae84d-6c74-4fbf-9254-b8c1d17c8384.B.jpg	multi_sided	Location	The Drowned Ruins	2	d2f8fe46-8e53-4138-906d-189f08da6903	99	The Drowned Ruins			Underground. Underwater.					4					14	2		While Twisting Hollow is the active location, characters cannot ready from card effects.  Forced: If Twisting Hollow is the active location at the end of the quest phase, each player must discard 1 character. Then, you may flip Twisting Hollow to its Grotto side.		
4be4e706-1bd2-455a-a712-833c1bbcea55	Cursed Caverns	4be4e706-1bd2-455a-a712-833c1bbcea55.jpg	multi_sided	Location	The Drowned Ruins	1	d2f8fe46-8e53-4138-906d-189f08da6903	99	The Drowned Ruins			Underground. Grotto.					3					5			Response: After you travel to Cursed Caverns, you may flip it to its Underwater side.  Response: After the players explore Cursed Caverns as the active location, each player may raise his threat by 2 to draw the bottom card of his deck.		
4be4e706-1bd2-455a-a712-833c1bbcea55	Sunken Temple	4be4e706-1bd2-455a-a712-833c1bbcea55.B.jpg	multi_sided	Location	The Drowned Ruins	1	d2f8fe46-8e53-4138-906d-189f08da6903	99	The Drowned Ruins			Ruins. Underground. Underwater.					3					10	2		While Sunken Temple is the active location, treat each attachment as if its printed text box is blank (except for Traits).  Forced: If Sunken Temple is the active location at the end of the quest phase, discard 1 resource from each objective-ally and each hero's resource pool. Then, you may flip Sunken Temple to its Grotto side.		
9c6798e3-9c5a-4609-b499-e6b1d6ae567b	Water-Logged Halls	9c6798e3-9c5a-4609-b499-e6b1d6ae567b.jpg	multi_sided	Location	The Drowned Ruins	1	d2f8fe46-8e53-4138-906d-189f08da6903	100	The Drowned Ruins			Ruins. Underground. Grotto.					2					4			While Water-logged Halls is the active location, each Undead enemy in play gets -1 [threat].  Response: After you travel to Water-logged Halls, you may flip it to its Underwater side.		
9c6798e3-9c5a-4609-b499-e6b1d6ae567b	Dark Abyss	9c6798e3-9c5a-4609-b499-e6b1d6ae567b.B.jpg	multi_sided	Location	The Drowned Ruins	1	d2f8fe46-8e53-4138-906d-189f08da6903	100	The Drowned Ruins			Underground. Underwater.					5					12	2		While Dark Abyss is the active location, characters cannot attack.  Forced: If Dark Abyss is the active location at the end of the quest phase, deal 1 damage to each character in play. Then, you may flip Dark Abyss to its Grotto side.		
c95b4c6a-3dd0-4f11-8620-df7af65c11bc	Undersea Grotto	c95b4c6a-3dd0-4f11-8620-df7af65c11bc.jpg	multi_sided	Location	The Drowned Ruins	1	d2f8fe46-8e53-4138-906d-189f08da6903	98	The Drowned Ruins			Underground. Grotto.					2					3			While Undersea Grotto is the active location, reduce the cost of the first ally played by the players each round by 1.  Response: After you travel to Undersea Grotto, you may flip it to its Underwater side.		
c95b4c6a-3dd0-4f11-8620-df7af65c11bc	Twisting Hollow	c95b4c6a-3dd0-4f11-8620-df7af65c11bc.B.jpg	multi_sided	Location	The Drowned Ruins	1	d2f8fe46-8e53-4138-906d-189f08da6903	98	The Drowned Ruins			Underground. Underwater.					4					14	2		While Twisting Hollow is the active location, characters cannot ready from card effects.  Forced: If Twisting Hollow is the active location at the end of the quest phase, each player must discard 1 character. Then, you may flip Twisting Hollow to its Grotto side.		
cb3ca114-400e-4abf-87e6-124b75e92cb4	Water-Logged Halls	cb3ca114-400e-4abf-87e6-124b75e92cb4.jpg	multi_sided	Location	The Drowned Ruins	1	d2f8fe46-8e53-4138-906d-189f08da6903	100	The Drowned Ruins			Ruins. Underground. Grotto.					2					4			While Water-logged Halls is the active location, each Undead enemy in play gets -1 [threat].  Response: After you travel to Water-logged Halls, you may flip it to its Underwater side.		
cb3ca114-400e-4abf-87e6-124b75e92cb4	Sunken Temple	cb3ca114-400e-4abf-87e6-124b75e92cb4.B.jpg	multi_sided	Location	The Drowned Ruins	1	d2f8fe46-8e53-4138-906d-189f08da6903	100	The Drowned Ruins			Ruins. Underground. Underwater.					3					10	2		While Sunken Temple is the active location, treat each attachment as if its printed text box is blank (except for Traits).  Forced: If Sunken Temple is the active location at the end of the quest phase, discard 1 resource from each objective-ally and each hero's resource pool. Then, you may flip Sunken Temple to its Grotto side.		
b59afed1-a224-4793-b149-0a6aadc9ba7e	Drowned Cave	b59afed1-a224-4793-b149-0a6aadc9ba7e.jpg	encounter	Location	The Drowned Ruins	2	d2f8fe46-8e53-4138-906d-189f08da6903	104	The Drowned Ruins			Underground. Underwater.					3					4			While Drowned Cave is the active location, Undead enemies cannot be engaged (return any engaged Undead enemies to the staging area).  Forced: If Drowned Cave is the active location at the end of the quest phase, each player must discard the top 10 cards of his deck. Then, you may return Drowned Cave to the staging area.		
befbd3c9-45b3-4e68-b19e-5981a6571835	Powerful Undertow	befbd3c9-45b3-4e68-b19e-5981a6571835.jpg	encounter	Treachery	The Drowned Ruins	3	d2f8fe46-8e53-4138-906d-189f08da6903	105	The Drowned Ruins			Hazard.													When Revealed: You cannot flip the active location this round. If the active location is Underwater, resolve its Forced effect as if it is the end of the quest phase. If there is no Underwater active location, Powerful Undertow gains doomed 3, instead.		
54014fda-7adc-49b0-96ac-656e849eaf7b	Into the Abyss	54014fda-7adc-49b0-96ac-656e849eaf7b.jpg	encounter	Treachery	The Drowned Ruins	3	d2f8fe46-8e53-4138-906d-189f08da6903	106	The Drowned Ruins																When Revealed: Each player chooses a card type and discards each card in his hand that is not of the chosen card type. If no cards are discarded by this effect, Into the Abyss gains surge.	Shadow: If the active location is Underwater, search the encounter deck and discard pile for a Creature enemy, and add it to the staging area.	
c0d85826-dc42-4ac8-851c-4ed671917e9d	Tangling and Grasping	c0d85826-dc42-4ac8-851c-4ed671917e9d.jpg	encounter	Treachery	The Drowned Ruins	4	d2f8fe46-8e53-4138-906d-189f08da6903	107	The Drowned Ruins			Hazard.													When Revealed: Each player must remove a character from the quest. If the active location is Underwater, deal 2 damage to each character removed from the quest by this effect.	Shadow: Discard an attachment you control.	
a9321cbd-897f-4a77-a548-85ad00112273	Ancient Depths	a9321cbd-897f-4a77-a548-85ad00112273.jpg	encounter	Treachery	The Drowned Ruins	3	d2f8fe46-8e53-4138-906d-189f08da6903	108	The Drowned Ruins																When Revealed: Add the top location from the Grotto deck to the staging area and flip that location to its Underwater side. This effect cannot be canceled.	Shadow: Attacking Enemy gets +1 [attack] (+2 [attack] instead if the active location is Underwater).	
d41a03fa-e124-4e40-99b2-2ea4f71930f1	The Drowned Ruins	d41a03fa-e124-4e40-99b2-2ea4f71930f1.jpg	multi_sided	Rules	The Drowned Ruins	0	d2f8fe46-8e53-4138-906d-189f08da6903	999	The Drowned Ruins				Rulesheet Card 1														
d41a03fa-e124-4e40-99b2-2ea4f71930f1	The Drowned Ruins	d41a03fa-e124-4e40-99b2-2ea4f71930f1.B.jpg	multi_sided	Rules	The Drowned Ruins	0	d2f8fe46-8e53-4138-906d-189f08da6903	999	The Drowned Ruins				Rulesheet Card 2														
5205f00e-c538-4b5e-976c-5db99d33bc4e	Na'asiyah	5205f00e-c538-4b5e-976c-5db99d33bc4e.jpg	player	Hero	A Storm on Cobas Haven	1	b438c6f4-a0ad-4879-a473-71d3f34c92cb	109		1	Tactics	Corsair. Warrior.		8				1	2	2	4				Resources in Na'asiyah's resource pool cannot be used to pay for allies. Action: While Na'asiyah is attacking or defending, spend 1 resource from her resource pool to give her +2 [attack] or +2 [defense] for this attack.		
5c6b9d23-79fe-482c-8122-66b185cd476e	Rune-master	5c6b9d23-79fe-482c-8122-66b185cd476e.jpg	player	Attachment	A Storm on Cobas Haven	3	b438c6f4-a0ad-4879-a473-71d3f34c92cb	110		1	Leadership	Title.		1											Attach to a Ranger or [leadership] hero. Response: After a Signal attachment is attached to a hero, exhaust Rune-master to add 1 resource to that hero's resource pool.		
b09288fe-e0a4-4395-8345-4505530fbe4c	Terrible to Behold	b09288fe-e0a4-4395-8345-4505530fbe4c.jpg	player	Event	A Storm on Cobas Haven	3	b438c6f4-a0ad-4879-a473-71d3f34c92cb	111			Leadership			1											Response: After you declare a Noble character as a defender against an attack made by an engaged enemy, return that enemy to the staging area. Then, cancel the attack.		
3b736ea1-aaeb-4ad9-815c-d91488a82896	Veteran Sword-elf	3b736ea1-aaeb-4ad9-815c-d91488a82896.jpg	player	Ally	A Storm on Cobas Haven	3	b438c6f4-a0ad-4879-a473-71d3f34c92cb	112			Tactics	Noldor. Warrior.		3				1	1	1	3				Veteran Sword-elf gains +1 [attack] and +1 [defense] for each copy of Veteran Sword-elf in your discard pile.		
9128a94e-546a-4b89-8bec-6c2739af0c6e	Vigilant Guard	9128a94e-546a-4b89-8bec-6c2739af0c6e.jpg	player	Attachment	A Storm on Cobas Haven	3	b438c6f4-a0ad-4879-a473-71d3f34c92cb	113			Tactics	Skill.		3											Attach to a Warrior character. Limit 1 per character. Attached character gets +2 hit points. Response: When another character would be assigned any amount of damage, place 1 of that damage on attached character instead.		
28fcf3a8-febd-46bb-9a80-89dfe762f03f	Knife-work	28fcf3a8-febd-46bb-9a80-89dfe762f03f.jpg	player	Event	A Storm on Cobas Haven	3	b438c6f4-a0ad-4879-a473-71d3f34c92cb	114			Tactics			1											Action: Choose a player. Each enemy engaged with that player gets -1 [defense] until the end of the phase. Then, the players as a group may spend 2 [lore] resources to have the chosen player draw 1 card each time he attacks and destroys an enemy this phase.		
9cafb8f6-1718-4f7f-a37f-9209ed68a92a	Linhir Sea-captain	9cafb8f6-1718-4f7f-a37f-9209ed68a92a.jpg	player	Ally	A Storm on Cobas Haven	3	b438c6f4-a0ad-4879-a473-71d3f34c92cb	115			Spirit	Gondor.		3				2	0	1	2				Response: After you play Linhir Sea-captain from your hand, if you paid all of its resource cost from a single hero's resource pool, both that hero and Linhir Sea-captain do not exhaust to quest this round.		
778cf45f-cc72-424d-a7b3-09373328dd1b	Windfola	778cf45f-cc72-424d-a7b3-09373328dd1b.jpg	player	Attachment	A Storm on Cobas Haven	3	b438c6f4-a0ad-4879-a473-71d3f34c92cb	116		1	Spirit	Mount.		1											Attach to a [spirit] hero, or to Éowyn. Restricted. Attached character gets +1 [willpower]. Response: After attached character is removed from the quest, exhaust Windfola to commit attached hero to the quest.		
fc6e412d-eeca-432e-bd91-378c1ae72c9f	Ioreth	fc6e412d-eeca-432e-bd91-378c1ae72c9f.jpg	player	Ally	A Storm on Cobas Haven	3	b438c6f4-a0ad-4879-a473-71d3f34c92cb	117		1	Lore	Gondor. Healer.		0				0	0	0	1				Cannot attack or defend. Action: Spend 1 [lore] resource to exhaust Ioreth. Then, heal 3 points of damage on a character. Any player may trigger this action.		
16381c8d-c437-4bde-b7da-284c5216bcb6	The Houses of Healing	16381c8d-c437-4bde-b7da-284c5216bcb6.jpg	player	Event	A Storm on Cobas Haven	3	b438c6f4-a0ad-4879-a473-71d3f34c92cb	118			Lore			5											You may exhaust any number of Healer characters you control as part of this card's cost. Reduce the cost to play this card by 1 for each Healer character you exhaust in this way. Refresh Action: Choose a hero in any player's discard pile. Put that hero into play under its owner's control, with 1 damage token on it.		
